seed	V	E	states	duration
24e7ba193f373f60	6	12	3333	18
acfde8e06f92f107	8	16	2992	1938
3c5230777e8fea36	8	20	30236	914
cb96585c48afffe8	8	16	17647	1584
368e2aa284ea35ba	6	14	22689	35
c908beca962c24bb	8	25	919841	45245
e5a974c699c11296	6	8	2142	25
47f25dc3520b33c2	7	17	9851	132
dabde05864b393f1	7	17	9851	261
3fc711ed4db87bde	8	14	4645	885
9b899fc3628ba418	6	5	1434	25
610eea99305dc706	8	16	23448	837
dcc16aeec9a4a903	7	12	1646	110
5bfd3b3f2c8603cf	7	17	51349	427
aa7fac0b1df41841	7	9	1042	81
5e89255381bfec33	6	12	3333	12
991027c4830774d8	8	11	7009	868
5578344fb7856d64	7	20	466927	1219
8dac3df817822e8c	7	12	6454	289
88644a2cbef48dce	6	9	1275	19
efd03db0e1c73049	8	22	53775	1120
2d8f127c61d1bf84	6	13	5299	38
212a4e22bc36e2c9	7	15	36319	205
09cde9c7b426f5df	7	9	8667	248
912fe29f78d18112	6	7	483	13
8f7d406e922f8a2a	8	11	28178	2159
50f07dc7f5e30d6e	6	5	4714	32
aad4797c9b988fe7	6	8	1739	28
615c498ade50cda4	7	12	3100	234
e54cfc8f2d81ebac	7	7	2154	134
be3ce148a4e44a6d	7	6	6089	165
990fafd145836f9a	7	15	18385	176
fdf955fd81176a6c	6	7	483	18
7efbedc41f8012cc	6	11	5971	18
75a628db08f1a139	7	13	4759	167
acaa8ef2b07627e5	8	26	1293343	21625
4dfafb73f93a621d	8	15	15804	871
3438c62c25d28594	7	18	11601	202
98ee3fb71f7bb9f4	6	9	1014	17
d8384eb6d091d42c	8	14	38518	1259
020e44d6e559ed42	8	9	24084	975
88b40724a3b415d0	7	16	15364	311
0e1499ac1c97bfcf	6	9	2277	22
23d542cdfcd56199	8	16	47167	963
7dc41c9b3555a0b2	7	14	10505	156
434a82cf147b0874	8	23	26226	2211
12adb87a4b9e57b8	8	22	101531	6282
309626bde13b220e	7	12	22822	507
0263d9b6494554b5	7	8	1647	175
be8a7d76f23efa08	6	12	3333	35
d8153a48d2f9a23c	8	23	49193	1900
52155faaaa234193	8	27	13370769	43143
43fea1c6f464e4dd	8	7	11454	1334
8ca785f561fbb548	6	12	16035	28
416fa8640d73229f	8	14	1986	442
027729d0b0d80bf2	6	7	1687	18
f5b8e678a5661683	7	16	10201	206
cdb0c9796c36cd18	7	6	2821	213
2c9c0f58c0f76a22	7	18	35993	186
441e81cacd3d7080	6	8	412	13
74b643a1014caf7f	7	15	13278	180
2d61e28e353ad8e4	8	19	5677	389
f635e67b4089a0e2	8	23	102113	3062
750288919e9faed2	7	8	12245	278
ad95f26a68675187	8	16	1	473
3413aeaaa012757f	6	10	5968	44
dc6d7a8d3d5f47fe	8	23	23695	1864
07b13ef06c718c8f	6	9	871	14
f03a63abd1e59c44	6	14	22689	35
35e0565a5f0a0038	8	19	22359	2484
347ffe2b2c103293	8	15	7348	787
9a14e99e3d9a0ce8	8	15	3747	596
c3ba6743f6bcfee9	6	9	1014	12
35bdaee719557e31	8	22	25307	1081
19644e632b1beef5	6	12	3333	20
71436a4a3ce29575	8	9	18813	1707
3e4dd4c1d65f8948	7	6	10367	303
6d21fc286fdd5564	7	6	9507	203
e285f330862dd802	8	11	3523	1164
26e640a911a5d70c	7	8	1225	122
8b4b56db513b86b9	8	8	7106	1125
dc7d5888608ce39c	6	10	6302	35
9081d979b7d46963	8	17	9312	1366
9652e8e1e1255d10	7	6	5581	163
a16ae3eddb8b1de9	7	13	2138	74
fe725e8a13740aab	7	13	1	56
18cc8beed6bc1b2c	7	13	4156	131
c3f5104b0c30702b	7	13	4642	109
b8d1c60544fad8db	8	27	13370769	218326
df6015c73ceed7c8	6	6	2045	227
13868ff480900fda	8	13	15712	1737
47894f62f151eb97	6	6	3309	34
67ed3f93f21ecfa0	8	26	5898985	30477
fc1bc77e97217c72	8	23	75577	1285
25edaf0d97492c9a	6	11	1265	15
1bb7090c2c8a6131	6	6	1334	22
28abe4353777c355	8	19	157011	6651
a36d9ac053e1b052	7	19	68109	197
5de067fff81776e3	7	8	2958	136
78b3ecbff62a738d	7	19	68109	417
e5263bf24dbde722	6	14	22689	48
24bd31326eddb914	7	8	8245	197
d2ad13dc7734fbd3	6	8	412	12
39609e0f86d05d21	7	6	2821	135
35c82d177af0c9c1	7	14	8646	137
20ebdb9eb5903c61	8	20	48590	3142
cad621a2351eff5f	6	6	1843	33
4bd30271e5405f53	7	11	31991	287
154ac4976a36b1c8	6	5	1434	25
581a9e23169f0015	7	13	2459	164
4c961e4b74e6b97a	6	14	22689	35
cf966b1dfa4eb617	6	14	22689	51
ed43f6dadcfb31d0	7	11	10820	171
04d4d16dccafd8c1	6	10	4065	35
2668eb82cad885ea	8	11	747	1137
5844c19d32f4f12a	6	8	1230	20
95e1a7354bcd1b3f	6	5	652	18
60e3c2088e221b95	7	6	3021	160
c71807be58ebd3a0	6	6	3309	36
7a256ec4768257d5	7	16	4717	63
da5cd65320861f1c	6	9	674	13
fda4bee19f50a9a3	8	9	5274	1395
c8358bbec6003e6a	6	13	14161	24
4b2f6f8c81cc77d4	6	14	22689	49
b32a6b0e7f0e22a8	8	7	6022	1500
561338de37a9aab4	6	10	6302	36
263f827a0e20cfcb	6	14	22689	98
cc71c7e652321e53	8	15	3837	663
e6b038eedc163f33	8	13	2709	729
4fce9057c59419e5	6	8	2142	26
a3d45fdc88744079	6	9	1275	24
15a3209cbad81c3a	7	7	1373	139
52d2f7ed65db8eb4	8	18	8003	738
dd55db506a0f0a4a	6	14	22689	107
ecac9499b9f145c5	7	9	1028	82
fa67be0bf840e674	8	18	832	272
7e1550285a2faec7	7	13	1488	79
4a88be5604ee59e8	6	14	22689	49
100f2902665e7458	6	8	842	16
6c25431fd4207e6c	6	6	1001	24
ce70b95f5b74d859	7	18	35993	293
85fd8e207b080be0	8	11	7999	837
17a4a8f4180e0c6e	8	22	63859	3998
d1896c01e401a5ff	7	18	57923	873
dcfb40ee72de4399	8	20	37349	1734
255bdba6cdf45b3e	7	7	2855	115
3fa116f7d3525040	7	10	868	105
22c8f48963397193	8	19	3957	575
99cd18c4e8f8613f	7	15	2482	98
492f1b7cc2aff926	7	7	2949	137
dac75745bf4b7d22	8	27	13370769	218937
6e8ad169fd4b8045	7	9	2467	348
ec9cb11e93f19327	8	22	29135	907
674d0cd6c9d92bb4	8	21	4715	1434
c13c4df63756c1ce	6	12	5369	40
bc5c1dfc95fbf088	6	5	1434	23
6b3f5e09ed720324	8	22	174471	1291
4df083d11afb63f4	6	13	14161	42
f4d7ec8dc47ad854	6	5	1434	22
e870e2bcf4ac0231	6	5	4714	32
04c3198b3677c9b6	8	15	35538	1223
9692b06816ae9c0d	6	13	5299	37
f56658cf4f0ba855	6	7	1021	19
5efc0f58f0b862c0	7	13	3242	143
39ffa60815dcd519	7	20	466927	2035
3e2216c9678475c6	7	15	3070	81
b377128bceebc5be	8	26	5898985	18280
6de953d9ab5c425a	6	12	5369	89
53197f2811719565	8	24	945835	5952
d8296bc12e2098a6	8	25	919841	11642
68c6de5f0d48982d	8	22	13746	590
0c70787ea62bde79	8	8	18495	1386
4a2f8e62c79ce2a9	7	15	5191	89
5f8fd71b3aa8a911	8	9	11305	1625
8f605bcfc0d81716	6	5	4714	35
1c58575e663efb8a	6	13	14161	22
8f9a38186d4b1f6c	8	10	19772	1753
644a36edf79159e9	7	13	7450	167
d66cb2fb9b05dba1	8	17	1	472
6e7dc9dc4ea9e8d1	6	7	1417	19
f0a9b7ceea21d7d4	6	12	5369	44
50a3e21b2c14861d	7	11	1068	73
4e0f0d73c43d548c	7	18	242713	3802
1957a4fcacc383c7	6	12	5369	19
bd78e6be2308fe1b	8	23	75577	8204
5e868ac5abe8d6ca	7	8	12245	213
d02ba24980abebc3	6	5	1434	23
811d12b932fe6474	6	8	2534	17
1fadd6249cd537d7	7	17	34371	376
5e69b542e25115ce	6	10	4065	44
fac43421e3684b2f	8	9	9965	1763
9813dadf9ec00aa3	8	25	582135	16965
6e060a2c64f56f76	7	8	1232	101
99f5b64ebd53894d	8	11	8407	656
f5ec65038e09cbe6	6	7	3226	38
5c02d84d8d8393e0	8	16	4158	479
784f6cc66ba0c887	7	13	1537	94
95aad9bbb0d08968	6	8	2617	30
fdcedd5f3917b295	8	12	1	590
a2428ae674528c1b	6	5	1434	25
0c5430b9a545506a	7	7	5270	125
73c1383ad5a23108	6	10	1544	15
a7df263bb7143914	7	8	3890	198
efa2be660c7d036c	7	13	15463	409
87029417d8892b51	8	16	894	644
744751ed1b8bb505	8	12	1437	542
52945da54ad01da4	7	18	57923	1077
5558b07d8df49aea	7	17	60265	898
a83d018a596ec9a5	8	20	10107	2346
28e70d7b8eb0c573	8	24	254811	1347
ac97faf5295ca80b	8	16	1095	369
93323860bf605191	7	18	57923	193
f178d4b8a1cbb0a7	8	23	75577	3012
f073d5ebc7f762ff	6	11	1265	17
0216b5ddb9a12e51	8	15	2110	669
1424ed0937f8b78f	6	6	8861	59
f1d7f5fdeb51dfa0	7	14	7797	129
c84b19f8d4030944	7	20	466927	1122
1ff29af0616a3d70	8	25	582135	5622
631b405b97d11ad9	7	9	5271	137
0da4da71cd6fca99	8	17	2091	536
870e2858c8bf4927	8	24	268555	7389
e59a3d2d4be773a7	7	20	466927	1259
350fcbde6be4838a	6	9	2279	26
7ccecc68e662999d	8	11	8772	697
26367dc7ee1e5e4e	6	6	1433	21
a76b5984d3d966b7	6	11	5971	35
3fd6997e4494ded8	7	19	68109	152
741e64741e3224e1	6	6	2530	33
63cb7924f7d0a24d	7	17	60265	593
c4a91ddce32dd172	7	6	5581	143
092d19923b1f6543	7	10	6753	148
fa1cbbdf00753e25	7	10	2639	220
fae4aae709916f42	8	11	83079	1893
2d3d49a170659ee2	6	11	5053	18
22f72f7418bcbab1	8	26	1293343	32895
f078a25a3df6c4cf	8	16	1	858
440792400a0852e0	6	14	22689	107
440152bfd5bb3634	8	7	11962	1402
dc18f6b3e578de48	7	18	35993	990
2fb7491d9565ef44	6	14	22689	50
b29a56629ad4245c	8	22	29135	3253
e8e902900fae2eaa	6	7	1417	20
c794adb245dfa8a8	8	13	25651	793
a809893e73ff611e	6	13	14161	41
ef3712b854839a57	7	14	1306	72
662d8277d2ec8e17	7	13	3242	148
61f654d8dea0fcce	8	7	23926	1362
f3db8e0157259d34	8	16	4470	421
05a39946d8b9a94f	7	11	2247	99
453db12f9581d3d9	8	20	1	667
b85b88a2216370c4	7	10	7783	210
2df473325f9cd688	6	12	3333	37
e7d38749c16377ac	8	27	13370769	44688
ccc59a4fcf18eda8	6	11	5053	150
8908a55b091fb568	8	19	24325	858
486949584ef88c4e	8	8	52081	2048
e1b4a4c32e8b2304	6	5	4714	33
44272396ba879981	6	8	5452	27
8cd1da86977e5a5d	7	15	1298	109
7f9ae403a575c04a	8	27	13370769	43076
a8e2ca27df03a1fc	6	6	1334	151
5e1632ae0e5b590c	8	11	4037	1065
1b90d6a115b30d1c	6	9	2204	17
74ac733df8d3c9d7	6	12	5369	19
357710c361ff9d26	7	16	15364	174
478b806a110aac9f	7	14	7682	120
f86e5103435c0679	7	14	1	90
a4e452ec0071728b	6	14	22689	94
6b0505ba8163cd6d	7	18	35993	344
b5d8415b39f77eaa	6	10	4007	25
f0b57b2ff282f4ea	7	7	4532	160
c2b737ab0a75f0a5	8	12	71893	2501
aa460e3c118b8d30	8	9	98162	2866
60ba56fe5062cae1	8	14	1463	413
cf7299f51bec4518	7	12	2400	77
13a35c08455149c0	8	8	3444	1143
0bee9527094a6029	6	10	2212	23
6cb1dc38ef1c8b36	8	18	4469	315
460c939faf2e990d	8	23	23695	1987
dd26ce27c8b982e5	7	13	4642	120
3e6357f0deb881f4	6	12	5369	27
30dfa914942d12da	7	16	40235	517
209988edfd73c1e2	7	7	1465	86
30b0f1069e7cb49e	7	18	57923	1498
2ac1594acc959e2f	7	15	3325	81
a93f23923b76b8fe	8	21	163940	781
d66193dd66e282ea	7	10	13400	159
08d59dc95d7e0375	6	7	2554	25
50a470d575473787	8	13	6901	813
c261886b9903c972	6	7	1472	18
1527851fd68c3299	6	8	1739	19
66b98c2c245eba54	8	19	6127	1343
b30f65de2396d107	7	17	9851	244
d74e0578a95ded50	8	26	5898985	27756
135eef71adf8a0d3	8	26	1293343	50147
1a840b34bbe7b92b	6	12	16035	36
846ee22b05cbb4d0	7	11	836	77
af72f19088d9866c	7	7	3303	141
cff58ac2c2ff4b2b	6	8	1739	17
fff8a966bc948578	6	7	1611	18
0df267db13376642	7	11	3151	130
53c857eb3ce8491c	7	8	3354	155
19afe69fefdce63f	7	8	7001	176
dd97c5a938085348	7	10	6753	172
ebd752e4dbace93e	6	13	5299	18
d658de526f77e7b3	7	20	466927	2046
951b1be879206f31	7	8	4544	150
f2fc35dc4c7b329d	8	7	11454	1907
c84e484675a055d4	8	20	1836	935
bc99925d1a4cf62c	6	13	14161	48
5cc45ef1cd5aadb4	7	9	2849	128
29b8fe8439b7cc3f	8	25	919841	3418
cf91ce5c9cc261a3	6	8	1115	21
37d2150c238037ab	7	12	5846	146
010e20fd08f742dd	7	20	466927	4298
49d761ab0f3e0ec4	7	8	9405	230
43a65f0c30bbe974	6	13	5299	38
9627f043d780a538	8	8	10575	1248
98ba2b0069d417d8	6	10	2212	21
806bed1859882034	8	27	13370769	43238
c52972d2b3c04312	7	9	28603	719
e26e77727b11d8fe	6	13	5299	26
aa1a154d04734aed	8	25	5462079	156567
b99ca74a50e6469d	6	8	2617	41
653e9c524e18d5cb	7	16	4717	165
ffa8e08cd1bce822	6	10	4007	35
3a8a485f2f028973	8	19	3442	878
08761e8ae3c63f82	6	10	1704	13
a706c4e53eb8d1b5	8	24	62979	4830
15c805faa6e141e6	6	5	2792	31
687f2f6cca09ee4a	6	7	2116	21
03b517763d5a6f8f	6	9	1275	23
0f63c4c7008907f5	6	6	1334	20
52b7049810427760	6	9	2373	26
cac5c7455227496c	7	12	1560	129
5316eddc4059f310	6	7	2554	33
e389ccbac99c58f0	8	11	19226	2792
b64b98e26118e126	8	27	13370769	41270
bbede20c8d728b11	6	8	3274	134
86ae7673b50dad93	8	25	582135	3934
c992fd0c7bfdea5d	7	11	9500	214
c038604be995cdfa	6	12	3333	25
a14b90b04ae49582	7	16	32537	426
8532f26f12cb3541	6	11	1265	17
681044e5e7f74f78	6	6	2521	28
e376c1910564e25e	7	14	10505	180
27aed4556f31cd37	7	11	18998	247
1444740be32c05e8	7	17	51349	995
47daaa2baa4ac35f	7	13	1	64
1bae84bb4e5eaebe	6	14	22689	95
e9d9a886fa2b8e07	6	12	16035	97
6be300e7d916b1f8	6	8	1115	18
7f4b18a0b9514c5a	8	17	4402	460
7bdc39d8ff448b04	8	20	188141	7170
3631e49332644806	7	20	466927	1064
7f08492075d28f70	8	24	698307	19669
7ddde6e86f4f820e	7	7	2949	126
2ccb066756f781a9	6	8	1014	16
f48bb5e12e78c4a9	6	6	1334	22
7d7ab501901a2188	8	10	6676	1772
4a6c90cf917d5d6a	7	6	2821	125
2c676213bd1304fa	7	10	2630	199
771f667900854c68	6	6	3309	31
db4ec66f3453dc2c	8	27	13370769	52970
110196a8ba8e194c	7	7	6221	380
e302acaafd25256b	7	12	1903	78
9987f55573da143d	6	6	2521	29
5cc46b3ad3a795ce	6	13	14161	27
03c48db12b52cdad	7	15	16476	122
6214e3470a58b45f	7	12	26743	368
7867a72b588358d2	8	7	12058	1704
b3c0a90b8c348564	6	7	2099	25
9a6b999fb2b9b230	6	5	1434	24
7e0889b64cf1fbc6	8	9	2161	1122
5e57ac0ea264d0b4	7	6	2993	186
3a09bfdac3ff4522	7	7	20035	280
79216a919d3348b2	6	7	1021	21
ff1d93f46146b9fe	6	9	1870	24
34ebfdb98f0dfdb3	6	11	2199	20
e3fd648091b08aa3	6	10	4065	17
b8a6014ad2a88b45	6	6	1433	25
ca05b93d53752257	6	11	5053	24
d561f604cf3917cf	6	9	1557	21
f55cffe583d836a7	8	23	23695	807
298e4bb953e23c65	6	5	1434	25
16a78a6ac8431cd1	6	8	1739	17
5dac713ad1cb52bc	8	15	6917	819
29191a70b9c9e378	6	9	1275	20
dc455cb02a7e8ef3	7	8	1776	101
aedb36fdb8845e52	6	7	1417	26
0a15e1161c819e5a	8	19	1	547
d7b16d4fa43cf6dc	6	9	871	23
91705162041f0d0d	6	13	5299	18
fd228cc35a0890cc	6	11	2433	23
db84d9f96ff52047	6	6	584	17
f9f5f8179f11d178	6	5	4714	47
5c1657cd8d64eef4	8	11	4903	1348
d9e50f11b2f00132	8	21	22341	619
17986cc4d1b899cc	8	19	24876	687
f6e8feff19da021c	6	6	584	14
f605e66aa2a0e8c6	6	7	2116	26
853bc64099bca459	8	24	268555	1736
d00197a97114f958	6	13	5299	37
9574e77f86438e33	8	16	1	944
a28f5d84da4e89bb	8	10	14822	967
7d28e98d9d58f5ac	6	10	1234	13
6713c00be6fd5971	8	15	9743	1328
4a02ec38e3bac5fd	6	12	5369	36
77136fabddc50e1a	6	11	20961	64
d68b8792eab8d60c	6	9	2373	17
f72df831794ee27c	6	11	5053	47
83fecabf8968ecca	8	23	590973	4682
8bf9fc7f627a967a	8	9	6656	1197
b41a0c06e3b1d4f3	6	11	5053	37
6de4c525d50527f3	6	12	16035	31
1068c9ee5d9fbcec	8	11	4043	886
690d6f45bdd46e96	8	14	7734	1540
181eeb6e4b69f3d5	6	12	3333	38
7318b2d868aa3a62	8	25	582135	9962
7fa233ade556c575	8	25	144281	3386
4e19a9a8353d5944	8	22	29055	1739
8c76a63cd15fa041	6	13	5299	29
24469f5e9ff81552	8	26	1293343	8523
9a654eaff88f38c9	7	8	1232	94
e3519191731543dd	7	19	68109	1234
f181801f1402afd1	8	16	16183	998
c16b6c59e1827541	8	25	582135	11314
8227477738eede71	6	9	5631	30
654e407ad39f0310	7	14	8511	135
a3bc05e90b62a57d	7	19	237671	836
bb4fe93289710d6b	7	18	35993	400
3f841832f491dc30	7	16	7621	87
822c4ee04d2dbdd0	8	13	10571	991
0eb5fba5e06100b9	6	13	14161	88
bc02b4793b2525a9	7	12	8032	143
ae9554ace181c146	8	13	19513	2176
fe43ad4e21431b23	7	20	466927	1278
c3cfc726ecfb9df7	8	19	8116	2588
8c892ca651827753	8	15	1	693
6bffaa098bebba44	7	13	4759	189
5038b320b40ec1c6	6	12	3333	36
e33068dff1ac6a46	6	7	1021	21
c030a989f4d5b3de	8	18	3998	884
5695f818454f9ffe	8	12	45724	2096
61b6bc4bc12ebccb	7	18	11601	205
766469ad1b1bd4b0	8	7	12058	1003
7e34f3ed1422d4da	6	6	3309	35
257196abf2f03b6c	6	7	1417	26
1574120f98cb7ea2	6	5	1332	21
9e589ae41ce22184	7	14	5747	107
1a7f1509b0808fb8	8	24	254811	4744
abb37e9ffbb1378f	8	19	8339	2275
698b976bf0d7bdb9	6	12	5369	41
f0848ac959590397	6	5	1332	21
b04b4b667d5c0126	6	14	22689	95
c3bc640c7baaaa60	6	10	4007	29
06d4ef48efffcec2	6	11	2199	21
46267229f389ccb1	6	14	22689	51
8aef1a45039140ff	8	16	5676	1776
0d1aa8fe6e2f6428	6	7	2244	27
d2225b3cd2a1feaa	7	20	466927	1111
f44464621b26f704	7	9	1981	154
e673aec04fe08204	8	12	5621	711
f23ff17fbf14199f	8	27	13370769	217828
ebbca45baca618e3	7	20	466927	1285
877597c054a773fc	6	10	1767	12
5bca679c1b886d7d	6	6	3309	29
ad189a189ff9d352	7	10	4191	191
2a556f6b74b6e64b	8	17	9499	1159
8e5b792bf574e848	7	20	466927	1990
4a03e219e1d3fc08	7	20	466927	4331
fb65a5e8af4c045b	7	17	19221	426
75d1e615776b43cf	8	22	12201	908
096f45b0aad3c1d8	7	19	68109	195
f53ab1ffec1141ad	8	26	5898985	175254
08c443e9777c68a3	8	15	7717	1539
ecac6e94a671b953	7	13	19010	238
c431c841afe0c12a	6	14	22689	94
ef7740013e3ccb0d	7	17	9851	356
142605c6c7f2d6d7	6	5	1332	20
cd5c124b79fd4f75	7	13	8683	147
6aaa05c25619e760	7	10	2171	92
9bff8217d7704e7e	7	18	102484	420
66218f08b1e662f5	6	12	5369	31
9dcfffd38e0bdcb3	6	6	1433	20
9dd643b4c4979ec3	7	17	60265	198
dd9ee973616909b3	7	9	1493	167
4bbab346edb67bcc	8	16	3768	1031
8849d3572c7ef37c	6	10	2212	22
0281ad6415368f20	8	11	7219	1001
9c5f41ddf240101c	8	19	5443	423
55f07ea6e8557005	6	11	1265	14
9ecd455cf1d71250	7	12	1496	121
9ee871976153cad5	7	7	5432	166
da93b2d74339697c	8	21	67757	409
56845063b763c83f	7	18	35993	396
2e47a3310937f1ee	6	13	14161	24
579bf2cfa055bef0	7	15	9682	166
d77bb2fb965bdcb7	8	22	12613	2626
b9cef7181e47c25d	7	8	11055	254
cf317ad7b62d2dce	6	12	3333	14
1a8b46ba71743e49	7	20	466927	4383
4e38e4e639953350	7	11	1998	141
3e9ab15641774a04	8	19	5443	1001
706d9a1b158c185e	8	8	10575	1189
c25ebe78aade1031	7	6	3021	155
21dbc65b40088d54	7	19	68109	1252
060c66c5182ccbcc	6	5	1434	25
5e9c9bae7cf0b395	6	5	4714	40
6002ad6b9f85ce4c	6	12	16035	36
488a6aa84c981d90	7	17	9851	272
c1b965f4dec6ed5f	8	23	49193	522
da02600e3bda9fcd	6	7	2554	31
adc42ae29ca90c66	8	9	968	694
44fac38d428efb1b	7	18	35993	186
98418a610cc40ac1	8	13	11780	1601
eb909367133c1489	8	20	27337	574
c01239f5d8f0b6f7	7	10	1091	91
54ef0b075fbf6462	8	7	11454	1378
35fef9a61574d6aa	8	11	1674	519
31ac9572ac5d80d8	6	8	2142	26
fc0befcd772d4e92	6	9	2277	18
5aa76212db937613	6	13	14161	54
024f30053076b476	7	9	3204	145
2fd2c86caf7e2936	7	9	3767	198
42c01bd399c690b3	8	18	2672	592
a6e13cec7f4b5a3a	6	7	3226	35
65e1d777048bde25	8	9	3810	962
a840532b8d2a06d8	7	20	466927	4394
29425b3f61e08c79	6	9	1275	20
52413946a72afcd8	8	15	1052	751
89c503a023d0451b	8	21	5370	267
f9039598d09a5ac9	7	19	237671	1436
c5c767d335c85759	7	12	5474	82
2434e4bc0856fac7	6	12	16035	95
01d66ca641949d84	7	19	237671	845
bd6752779f140e28	6	14	22689	95
e912fbdb16619f83	6	14	22689	98
e9148f0b6527fd0a	8	27	13370769	218135
b12441a542156d3b	7	19	68109	1434
d52b13462953cf60	6	6	3309	31
1997176f36ab30a1	7	16	12271	62
0a8d2bda4a3f877c	8	10	1800	1418
ba7b0ee6e035503e	8	16	2913	913
ef77cddd86fda24b	8	14	4645	935
730b7ad1a12c734e	8	27	13370769	250464
535ec375176abaee	7	13	12534	149
c60b0d0c66e24518	6	12	5369	19
7ff53952793994d7	6	8	412	18
17f3d9f13503ee87	6	13	5299	14
46b5845ad333e0c8	7	6	46719	745
372bbba4d3aa6895	7	15	16476	161
dfd2da1b9892d62b	7	18	35993	442
6212f4128c61b1b0	8	15	10100	1648
8a67bd5497e1516f	6	5	1332	23
989ced65eada3991	7	7	5270	240
f5e71f0a59b526e7	7	7	1619	122
b51e986202d4f94c	8	20	34399	1227
7c7ee81f6d78ff8c	6	7	1417	18
e937f5a00ce1a19b	8	15	4850	1655
c9ad50947c58a7c8	6	10	1704	21
6d7490bdc9c487ca	8	21	11667	916
1b8ad97c036dafbe	6	10	4728	27
7f7b66e37f53f344	8	17	3539	1765
0129bd77b2052de2	8	19	7942	631
12399f3c41245155	8	25	919841	8866
aa7a28bd4a2b39af	7	16	32537	154
10eec5d41440fe4c	7	11	7119	157
215d4a2f61ee241a	8	22	13746	756
3a5f0ad982072e8a	6	8	2142	22
51f15e4833057375	8	24	520843	22399
46cad589c1e86574	6	5	1434	25
4511e9eaa1e1eaba	7	18	35993	154
1e61b1bf4632c0ab	8	23	124243	11616
199c36e1d73ddf3f	7	8	5569	164
e58f382aa527b963	6	11	5971	53
af62182464b86923	7	15	16329	149
ee45f3ddac069d11	7	8	8245	277
fa41d43186a07da4	7	14	9154	130
63fc41a47c83d5da	8	21	7875	418
fb439090b485d0c8	7	11	625	83
d156fece878cba68	6	11	2199	26
a2599eafca1e60f2	7	20	466927	1063
26cf1305ae97fb31	7	10	720	140
6eace3cdf68dfd50	6	12	5369	34
02851142d24c48f4	7	11	5559	92
021454be813e3e59	7	6	10367	227
69fd7e3adae06304	7	14	16983	481
c03567c4638ca04c	7	7	15912	300
702f6a33b10ec8b3	8	23	46529	10114
c51b4ccef2357b81	6	13	5299	25
495f9f7fa443ab36	6	11	2199	26
32755ecb256ffebb	8	27	13370769	41014
b64beb348b50a2da	7	8	14253	314
c0a2798b532c9942	6	11	2433	19
a298ce0eb19fafa9	7	16	32537	475
3f12b3f84d80f353	8	25	2001954	37246
8082ae6105045a66	8	22	223615	34264
04ba3d72ab47a118	8	25	919841	20754
1a08301cb6fd1bbc	8	24	268555	7394
ec117b782f3fdcf7	8	15	51586	1756
86ce60ca1331ae35	7	14	3903	78
21278e8cd361bf6a	8	14	1665	934
c5c58f97c39963a4	8	27	13370769	52370
604e126c4a00423e	7	9	4608	249
cb47bb55f79c89dc	8	26	5898985	61107
f613419c7c27db48	6	11	5053	65
54cdf148e60177af	7	16	12829	333
509a7dae5af9f937	8	16	5053	1202
4f4f31c9f3601a56	6	10	1704	21
051cfe1150646ace	6	5	1434	24
5c6a6ac72b68598f	7	6	2993	162
d44e5f48f96d505c	6	5	1332	28
fcf74096a589c643	6	9	5631	31
eb78ca96e0999851	7	16	12829	310
c394e46a39ef9dbe	6	13	5299	27
5e596a1b87266778	7	10	7558	188
ce457b142e1433d9	8	22	85223	1844
cbf5696389e1c2f5	8	7	6022	1014
1ca352eadaa497f4	7	15	13278	156
878bd7b43dcfcc9b	6	12	16035	26
9c8e28207fa2a705	7	7	2855	116
f12e7271fc01347a	8	17	1	692
d4c767860ba0e97a	7	20	466927	4427
473e85f916a274a6	7	12	7235	101
568659b3c2be6961	8	7	39666	1705
6c49a38bfbfba1c9	6	14	22689	107
43479a2e9699a88c	6	12	16035	25
22b5a3e77b617e51	6	14	22689	49
6c66e9ecff759cf1	7	16	4923	237
405f43075ad73da5	8	18	1	633
645015ecfa604ca5	6	7	476	13
f6a25a37df1c8b4e	8	17	2699	578
2c1f5568c9c3da42	7	17	9851	265
44ab12b164054731	7	18	57923	304
ee1601bd95443fa0	6	8	1014	15
c39a74b214602a94	7	17	19221	394
d91b1d7721ee1a3a	8	25	144281	2929
4c583404341e6a0f	6	11	2199	25
c7cd37e0c4ed65d3	6	10	1822	21
3c8b91bdebed1c52	6	9	674	21
c5e0359fee43bbb5	8	14	2476	742
843528ca6b3f7b8a	7	16	14964	86
4eeeb669f85a5033	6	11	2199	14
9e6c71114937119a	8	22	29135	694
4553945ecf168c85	7	10	2329	81
e0ea28b056858bb6	6	10	4065	28
d293ac5c6fe690b9	6	7	1417	18
5410fa01fcd8a767	8	17	5975	1226
eae57dd855bfed29	6	10	1544	16
2226c436b59d4194	7	19	237671	618
2cc4acb8953d080c	8	21	1	738
00b3afee26f7e72a	8	7	6022	1147
09e3b047df06189b	7	7	10666	206
8dc8a54a2897025d	6	8	3237	25
b36d81bb670d37ef	6	10	2212	26
389b25d441356a49	8	7	40028	2314
38dabd8ede3bb5f3	8	27	13370769	219060
63707d10ce854682	6	8	412	242
1a257ab73ca1bc03	7	17	19221	125
3ce7ea754804a83c	8	19	8263	2079
71812251e3e59e5f	6	11	3308	36
33c306cdc2dc19f0	7	8	1225	118
d81a249358497b4a	6	7	1417	23
6a80938f14ae89d2	7	19	237671	549
fe315e873da8808a	7	7	2154	107
